,symbol,optionType,expiration,strike,lastPrice,lastTradeDate,inTheMoney,maturity,S0,sigma,returns,method,LSMC_est_price,LSMC_perc_error,BIN_est_price,BIN_perc_error,BS_est_price,BS_perc_error,MJD_est_price,MJD_perc_error
20686,^NDX,puts,2023-12-08,14150.0,5.4,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,6.634174071058218,-0.2285507538996699,6.119665118674619,-0.1332713182730775
20687,^NDX,puts,2023-12-08,14175.0,6.96,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,7.531028550640597,-0.08204433198859155,6.756351365923686,0.029259861217861265
20688,^NDX,puts,2023-12-08,14225.0,6.1,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,6.469953691987092,-0.06064814622739218,10.819342023910124,-0.7736626268705122
20689,^NDX,puts,2023-12-08,14400.0,7.35,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,12.299930013754503,-0.6734598658169393,13.826995881649655,-0.8812239294761436
20690,^NDX,puts,2023-12-08,14550.0,8.4,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,12.779612117570831,-0.5213823949489085,17.45850781868723,-1.078393787938956
20691,^NDX,puts,2023-12-08,14600.0,9.0,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,20.163107719349775,-1.2403453021499748,19.771388518160478,-1.1968209464622754
20692,^NDX,puts,2023-12-08,14675.0,10.05,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,26.984910095317723,-1.6850656811261413,26.114181629348433,-1.5984260327709883
20693,^NDX,puts,2023-12-08,14700.0,10.3,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,29.668255220095052,-1.880413128164568,30.990860141423173,-2.008821372953706
20694,^NDX,puts,2023-12-08,14725.0,12.1,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,33.64347215882015,-1.780452244530591,30.516299814067622,-1.5220082490964977
20695,^NDX,puts,2023-12-08,14775.0,11.65,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,35.8282395283076,-2.075385367236704,27.031866677220513,-1.3203319036240784
20696,^NDX,puts,2023-12-08,14925.0,15.1,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,41.42577023789972,-1.7434284925761403,52.086017082826466,-2.4494051048229446
20697,^NDX,puts,2023-12-08,14950.0,15.8,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,59.329382571476785,-2.7550242133846066,45.4262829858984,-1.8750812016391394
20698,^NDX,puts,2023-12-08,15000.0,19.13,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,66.06622832522451,-2.4535404247372985,58.02115214275251,-2.0329927936619194
20699,^NDX,puts,2023-12-08,15200.0,27.25,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,82.03562831757509,-2.0104817731220215,86.3072009717116,-2.1672367329068476
20700,^NDX,puts,2023-12-08,15225.0,28.75,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,95.2708720250219,-2.3137694617398923,100.65544425097018,-2.501058930468528
20701,^NDX,puts,2023-12-08,15270.0,34.1,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,107.8737473298235,-2.1634530008745894,91.7019238960133,-1.6892059793552285
20702,^NDX,puts,2023-12-08,15325.0,35.25,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,101.67416782333257,-1.884373555271846,115.4328241475648,-2.274690046739427
20703,^NDX,puts,2023-12-08,15350.0,35.91,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,114.04700913723651,-2.175912256676038,119.46390487936215,-2.3267586989518843
20704,^NDX,puts,2023-12-08,15400.0,41.17,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,126.47437337446458,-2.07200323960322,123.07075260911961,-1.9893308867894002
20705,^NDX,puts,2023-12-08,15525.0,56.5,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,181.75261895557398,-2.216860512488035,174.25590272959974,-2.084175269550438
20706,^NDX,puts,2023-12-08,15750.0,95.98,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,243.49701777902774,-1.5369558009900786,251.18915948965451,-1.6170989736367418
20707,^NDX,puts,2023-12-08,15775.0,131.4,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,262.7524637113302,-0.9996382322019042,268.3359640848394,-1.0421306246943638
20708,^NDX,puts,2023-12-08,15800.0,139.33,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,252.78244085122623,-0.8142714480099491,273.49007684947054,-0.9628944006995659
20709,^NDX,puts,2023-12-08,15850.0,120.95,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,266.19913834157734,-1.2009023426339591,291.18518324721117,-1.407483945822333
20710,^NDX,puts,2023-12-08,15925.0,204.72,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,333.4988592259606,-0.6290487457305617,298.0667714997041,-0.45597289712633887
20711,^NDX,puts,2023-12-08,16275.0,410.34,2023-11-20,True,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,500.8472685276966,-0.22056652660646447,473.70977779037423,-0.1544323677691043
20712,^NDX,calls,2023-12-11,15000.0,1095.38,2023-11-20,True,21,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,1173.981273314056,-0.07175708276037154,1168.577414693045,-0.06682376407552168
20713,^NDX,calls,2023-12-11,15850.0,309.23,2023-11-20,True,21,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,525.3930004068675,-0.6990363173264802,523.4343399129627,-0.6927023248486974
20714,^NDX,calls,2023-12-11,16150.0,188.37,2023-11-20,False,21,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,370.1962328436352,-0.9652610970092647,391.1007438204842,-1.0762368945186822
20715,^NDX,calls,2023-12-11,16200.0,162.7,2023-11-20,False,21,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,363.29278913739415,-1.2328997488469218,365.30967861907607,-1.2452961193551082
20716,^NDX,calls,2023-12-11,16300.0,101.79,2023-11-20,False,21,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,278.18123248494544,-1.7328935306508046,284.18437163665567,-1.7918692566721253
20717,^NDX,calls,2023-12-11,16500.0,66.78,2023-11-20,False,21,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,242.91871217014634,-2.637596768046516,257.3612811380782,-2.8538676420796376
20718,^NDX,calls,2023-12-11,16850.0,16.45,2023-11-20,False,21,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,136.13126292470434,-7.275456712747984,127.2279391293354,-6.734221223667805
20719,^NDX,puts,2023-12-11,15200.0,44.95,2023-11-20,False,21,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,103.80933910653808,-1.3094402470864976,104.68036012977156,-1.3288178004398565
20720,^NDX,calls,2023-12-12,15200.0,884.6,2023-11-20,True,22,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,994.3559581687308,-0.12407411052309607,927.8963768141484,-0.04894458152175944
20721,^NDX,calls,2023-12-12,15825.0,376.29,2023-11-20,True,22,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,551.727856470009,-0.46623045116800593,542.1446091391632,-0.44076273389981974
20722,^NDX,calls,2023-12-12,15850.0,359.38,2023-11-20,True,22,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,558.7541191394452,-0.5547724390323479,569.9241798702451,-0.5858539147149121
20723,^NDX,calls,2023-12-12,15900.0,279.36,2023-11-20,True,22,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,470.13905592100707,-0.6829147190757698,456.65967080298253,-0.6346637700564952
20724,^NDX,calls,2023-12-13,16650.0,35.0,2023-11-20,False,23,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,219.789370848507,-5.279696309957343,211.74944056339848,-5.049984016097099
20725,^NDX,puts,2023-12-13,14700.0,18.47,2023-11-20,False,23,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,48.0927690648398,-1.6038315682100597,32.76817660948231,-0.7741297568750575
