,dsigma,r,LSMCerror,BINerror,BSerror,MJDerror
60,-0.1394137877758024,0.05,2.5460328895189086,2.7684694440874638,0.7364689655087685,0.7191522807605613
61,-0.14680896397024557,0.05,2.5456700650682733,2.7684294600357995,0.7341157875090684,0.7193144710582152
62,-0.152031084691993,0.05,2.545426780997454,2.7683980684282012,0.7325717272583337,0.7209317942264867
63,-0.14637219757443387,0.05,2.5479523920929723,2.7684325176604463,0.7347290734502813,0.7190076648918837
64,-0.14231277349258195,0.05,2.5472767204760163,2.768449363551354,0.7349607971595381,0.7251387076879707
65,-0.13159050484800164,0.05,2.544570089901555,2.768446239856221,0.7389048701520392,0.7163750024548333
66,-0.11424836182937691,0.05,2.5455057839299666,2.768362300228354,0.7362388365703402,0.714619039771505
67,-0.11678147583224381,0.05,2.5453747284734116,2.768380862009956,0.7384456498998783,0.7223430546542017
68,-0.12924562122487726,0.05,2.5444233746788316,2.768442826211111,0.7388971252434561,0.7167765147075428
69,-0.1237919193213005,0.05,2.545593165161048,2.7684208318624557,0.7372255536344433,0.7224130726923066
70,-0.11612670032766419,0.05,2.5412705216781,2.76837517171555,0.7386236637388348,0.7277020805557948
71,-0.13922995633500498,0.05,2.5471804054250953,2.7684688928159034,0.7367054307473098,0.7267344127491892
72,-0.13617327314464692,0.05,2.5460100779018466,2.768456159535093,0.7376193071151543,0.7233975557766394
73,-0.13100293958561002,0.05,2.5452886791047438,2.768445390417858,0.7388701570122593,0.7253555896471462
74,-0.12311584436146074,0.05,2.546947300900546,2.7684181556858967,0.738128453126724,0.7170539150151455
75,-0.12282343736563098,0.05,2.5446500873853233,2.7684171359734093,0.7386858400058474,0.7185932676734021
76,-0.1249731998508193,0.05,2.5454583427738933,2.768426305365614,0.7392253458008534,0.727007352144555
77,-0.11994050083819147,0.05,2.5469312667946826,2.768409020905509,0.737006750868536,0.7255137951393169
78,-0.1278964002685603,0.05,2.5467973915641404,2.768437331788707,0.739923115700451,0.728906874707413
79,-0.1275755560305319,0.05,2.544691402541677,2.7684362828810394,0.7398660049479553,0.7241395525756181
80,-0.11843091356166101,0.05,2.5447997941471208,2.7683963315478692,0.7384158992992766,0.7229026917879703
81,-0.125270594542467,0.05,2.5456052952473023,2.768427410291696,0.7384945589804114,0.7175772497513143
82,-0.12468727273684577,0.05,2.5421411843853883,2.768425030690688,0.7395196332174651,0.7262663332511423
83,-0.12145339803393343,0.05,2.545058967964409,2.7684119629990183,0.7373823087902353,0.7250398264099892
84,-0.11953864792363199,0.05,2.54616922926104,2.768407823559349,0.7377522800266346,0.7216351365728041
85,-0.1062952211296413,0.05,2.544604345537607,2.768300477138808,0.7370756727745146,0.7272263867634252
86,-0.10884356339333907,0.05,2.5452002190392236,2.7683220123213497,0.7384097980089986,0.7261191728048307
87,-0.10088250993981626,0.05,2.543985662251777,2.768262264736263,0.7358871214630751,0.7217992495965476
88,-0.10595288725986679,0.05,2.545414172592477,2.7682976360219063,0.7381862578175915,0.7266357718885769
89,-0.09835548311589956,0.05,2.5435926768732235,2.768249232550582,0.7394683559617861,0.7266741903136088
90,-0.10022115758093594,0.05,2.54436060086768,2.768258218163997,0.7377303249804613,0.719437517529907
91,-0.09516558961680188,0.05,2.5456462824799093,2.7682326722314703,0.7364569779384971,0.720139607312139
92,-0.09573537862006619,0.05,2.5453397087162717,2.7682356366380945,0.7380144332547498,0.7194125795764946
93,-0.1042505096072229,0.05,2.546104869448217,2.768283441067114,0.7380514990432651,0.7259974865836669
94,-0.09040452099818037,0.05,2.5581331962672387,2.7682208506900845,0.7388206432424909,0.7221609697819711
95,-0.08030576237232968,0.05,2.5445957888325754,2.768222837975562,0.7398244076011241,0.722609213579622
96,-0.08121154054457869,0.05,2.5460588617304594,2.7682225095467206,0.741157041824574,0.7249543158742386
97,-0.07304768465533883,0.05,2.546454542840933,2.7682243124096604,0.7427977413934074,0.7245890049241983
98,-0.06192972909497396,0.05,2.547435144071743,2.7683997364918005,0.745321510371102,0.7221489193587367
99,-0.06906283713764949,0.05,2.5401793512762447,2.7682389116740906,0.7443090022920411,0.729361707364429
100,-0.07219153520182536,0.05,2.544359459255037,2.7682258311844854,0.7423747485755331,0.7164172609772806
