symbol,expiration,optionType,strike,lastPrice,inTheMoney
amzn,2025-06-20,calls,95.0,59.6,True
amzn,2025-06-20,calls,100.0,55.75,True
amzn,2025-06-20,calls,105.0,52.15,True
amzn,2025-06-20,calls,110.0,49.46,True
amzn,2025-06-20,calls,115.0,46.23,True
amzn,2025-06-20,calls,120.0,43.14,True
amzn,2025-06-20,calls,125.0,39.85,True
amzn,2025-06-20,calls,130.0,36.8,True
amzn,2025-06-20,calls,135.0,33.78,True
amzn,2025-06-20,calls,140.0,30.9,True
amzn,2025-06-20,calls,145.0,28.95,False
amzn,2025-06-20,calls,150.0,26.17,False
amzn,2025-06-20,calls,155.0,24.07,False
amzn,2025-06-20,calls,160.0,21.0,False
amzn,2025-06-20,calls,165.0,19.6,False
amzn,2025-06-20,calls,170.0,17.75,False
amzn,2025-06-20,calls,175.0,15.99,False
amzn,2025-06-20,calls,180.0,14.5,False
amzn,2025-06-20,calls,185.0,12.85,False
amzn,2025-06-20,calls,190.0,11.6,False
amzn,2025-06-20,calls,195.0,10.55,False
amzn,2025-06-20,calls,200.0,9.7,False
amzn,2025-06-20,calls,210.0,7.65,False
amzn,2025-06-20,puts,45.0,0.61,False
amzn,2025-06-20,puts,50.0,0.55,False
amzn,2025-06-20,puts,55.0,0.84,False
amzn,2025-06-20,puts,60.0,1.1,False
amzn,2025-06-20,puts,65.0,1.32,False
amzn,2025-06-20,puts,70.0,1.6,False
amzn,2025-06-20,puts,75.0,1.97,False
amzn,2025-06-20,puts,80.0,2.57,False
amzn,2025-06-20,puts,85.0,3.02,False
amzn,2025-06-20,puts,90.0,3.7,False
amzn,2025-06-20,puts,95.0,4.47,False
amzn,2025-06-20,puts,100.0,5.35,False
amzn,2025-06-20,puts,105.0,6.3,False
amzn,2025-06-20,puts,110.0,7.63,False
amzn,2025-06-20,puts,115.0,9.17,False
amzn,2025-06-20,puts,120.0,10.17,False
amzn,2025-06-20,puts,125.0,12.1,False
amzn,2025-06-20,puts,130.0,13.41,False
amzn,2025-06-20,puts,135.0,15.45,False
amzn,2025-06-20,puts,140.0,17.45,False
amzn,2025-06-20,puts,145.0,19.83,True
amzn,2025-06-20,puts,150.0,22.15,True
amzn,2025-06-20,puts,155.0,24.9,True
amzn,2025-06-20,puts,160.0,27.97,True
amzn,2025-06-20,puts,165.0,38.95,True
amzn,2025-06-20,puts,170.0,34.11,True
amzn,2025-06-20,puts,175.0,37.65,True
amzn,2025-06-20,puts,180.0,41.27,True
amzn,2025-06-20,puts,185.0,44.83,True
amzn,2025-06-20,puts,190.0,50.18,True
amzn,2025-06-20,puts,195.0,63.4,True
amzn,2025-06-20,puts,200.0,69.8,True
amzn,2025-06-20,puts,210.0,79.88,True
amzn,2025-09-19,calls,65.0,85.65,True
amzn,2025-09-19,calls,70.0,71.51,True
amzn,2025-09-19,calls,75.0,56.06,True
amzn,2025-09-19,calls,80.0,64.76,True
amzn,2025-09-19,calls,95.0,42.36,True
amzn,2025-09-19,calls,100.0,50.5,True
amzn,2025-09-19,calls,105.0,48.8,True
amzn,2025-09-19,calls,110.0,51.79,True
amzn,2025-09-19,calls,115.0,37.35,True
amzn,2025-09-19,calls,120.0,44.17,True
amzn,2025-09-19,calls,125.0,42.1,True
amzn,2025-09-19,calls,130.0,35.01,True
amzn,2025-09-19,calls,135.0,36.39,True
amzn,2025-09-19,calls,140.0,33.2,True
amzn,2025-09-19,calls,145.0,31.13,False
amzn,2025-09-19,calls,150.0,28.0,False
amzn,2025-09-19,calls,155.0,26.35,False
amzn,2025-09-19,calls,160.0,23.9,False
amzn,2025-09-19,calls,165.0,22.45,False
amzn,2025-09-19,calls,170.0,18.68,False
amzn,2025-09-19,calls,175.0,18.73,False
amzn,2025-09-19,calls,180.0,16.89,False
amzn,2025-09-19,calls,185.0,15.25,False
amzn,2025-09-19,calls,190.0,14.29,False
amzn,2025-09-19,calls,200.0,11.07,False
amzn,2025-09-19,calls,210.0,9.8,False
amzn,2025-09-19,puts,65.0,1.46,False
amzn,2025-09-19,puts,70.0,2.09,False
amzn,2025-09-19,puts,75.0,2.38,False
amzn,2025-09-19,puts,80.0,3.22,False
amzn,2025-09-19,puts,85.0,3.67,False
amzn,2025-09-19,puts,90.0,4.4,False
amzn,2025-09-19,puts,95.0,5.32,False
amzn,2025-09-19,puts,100.0,6.45,False
amzn,2025-09-19,puts,105.0,7.18,False
amzn,2025-09-19,puts,110.0,8.39,False
amzn,2025-09-19,puts,115.0,11.7,False
amzn,2025-09-19,puts,120.0,11.5,False
amzn,2025-09-19,puts,125.0,13.2,False
amzn,2025-09-19,puts,130.0,14.65,False
amzn,2025-09-19,puts,135.0,16.6,False
amzn,2025-09-19,puts,140.0,18.61,False
amzn,2025-09-19,puts,145.0,21.45,True
amzn,2025-09-19,puts,150.0,23.76,True
amzn,2025-09-19,puts,155.0,33.13,True
amzn,2025-09-19,puts,160.0,44.45,True
amzn,2025-09-19,puts,165.0,35.58,True
amzn,2025-09-19,puts,180.0,45.55,True
amzn,2025-12-19,calls,50.0,99.21,True
amzn,2025-12-19,calls,55.0,81.6,True
amzn,2025-12-19,calls,60.0,78.01,True
amzn,2025-12-19,calls,65.0,87.07,True
amzn,2025-12-19,calls,70.0,81.5,True
amzn,2025-12-19,calls,75.0,73.95,True
amzn,2025-12-19,calls,80.0,75.5,True
amzn,2025-12-19,calls,85.0,70.93,True
amzn,2025-12-19,calls,90.0,67.0,True
amzn,2025-12-19,calls,95.0,64.11,True
amzn,2025-12-19,calls,100.0,60.0,True
amzn,2025-12-19,calls,105.0,56.65,True
amzn,2025-12-19,calls,110.0,53.35,True
amzn,2025-12-19,calls,115.0,50.27,True
amzn,2025-12-19,calls,120.0,47.32,True
amzn,2025-12-19,calls,125.0,44.0,True
amzn,2025-12-19,calls,130.0,41.39,True
amzn,2025-12-19,calls,135.0,38.56,True
amzn,2025-12-19,calls,140.0,36.16,True
amzn,2025-12-19,calls,145.0,32.95,False
amzn,2025-12-19,calls,150.0,30.85,False
amzn,2025-12-19,calls,155.0,28.4,False
amzn,2025-12-19,calls,160.0,26.84,False
amzn,2025-12-19,calls,165.0,25.0,False
amzn,2025-12-19,calls,170.0,22.75,False
amzn,2025-12-19,calls,175.0,20.95,False
amzn,2025-12-19,calls,180.0,19.9,False
amzn,2025-12-19,calls,185.0,18.1,False
amzn,2025-12-19,calls,190.0,16.25,False
amzn,2025-12-19,calls,195.0,13.85,False
amzn,2025-12-19,calls,200.0,13.9,False
amzn,2025-12-19,calls,210.0,11.75,False
amzn,2025-12-19,puts,50.0,0.9,False
amzn,2025-12-19,puts,55.0,1.21,False
amzn,2025-12-19,puts,60.0,1.57,False
amzn,2025-12-19,puts,65.0,1.86,False
amzn,2025-12-19,puts,70.0,2.32,False
amzn,2025-12-19,puts,75.0,2.83,False
amzn,2025-12-19,puts,80.0,3.54,False
amzn,2025-12-19,puts,85.0,4.29,False
amzn,2025-12-19,puts,90.0,5.02,False
amzn,2025-12-19,puts,95.0,5.87,False
amzn,2025-12-19,puts,100.0,6.95,False
amzn,2025-12-19,puts,105.0,8.5,False
amzn,2025-12-19,puts,110.0,9.75,False
amzn,2025-12-19,puts,115.0,10.72,False
amzn,2025-12-19,puts,120.0,12.36,False
amzn,2025-12-19,puts,125.0,14.36,False
amzn,2025-12-19,puts,130.0,15.68,False
amzn,2025-12-19,puts,135.0,17.97,False
amzn,2025-12-19,puts,140.0,20.2,False
amzn,2025-12-19,puts,145.0,22.0,True
amzn,2025-12-19,puts,150.0,24.3,True
amzn,2025-12-19,puts,155.0,27.3,True
amzn,2025-12-19,puts,160.0,29.69,True
amzn,2025-12-19,puts,165.0,32.66,True
amzn,2025-12-19,puts,170.0,44.6,True
amzn,2025-12-19,puts,175.0,39.95,True
amzn,2025-12-19,puts,180.0,42.32,True
amzn,2025-12-19,puts,185.0,54.17,True
amzn,2025-12-19,puts,190.0,54.54,True
amzn,2025-12-19,puts,195.0,64.79,True
amzn,2025-12-19,puts,200.0,58.03,True
amzn,2025-12-19,puts,210.0,70.04,True
amzn,2026-01-16,calls,65.0,85.6,True
amzn,2026-01-16,calls,70.0,83.5,True
amzn,2026-01-16,calls,75.0,79.4,True
amzn,2026-01-16,calls,80.0,75.61,True
amzn,2026-01-16,calls,85.0,71.45,True
amzn,2026-01-16,calls,90.0,68.0,True
amzn,2026-01-16,calls,95.0,60.55,True
amzn,2026-01-16,calls,100.0,60.76,True
amzn,2026-01-16,calls,105.0,53.0,True
amzn,2026-01-16,calls,110.0,53.87,True
amzn,2026-01-16,calls,115.0,50.85,True
amzn,2026-01-16,calls,120.0,47.65,True
amzn,2026-01-16,calls,125.0,44.6,True
amzn,2026-01-16,calls,130.0,41.5,True
amzn,2026-01-16,calls,135.0,39.1,True
amzn,2026-01-16,calls,140.0,36.25,True
amzn,2026-01-16,calls,145.0,34.55,False
amzn,2026-01-16,calls,150.0,31.6,False
amzn,2026-01-16,calls,155.0,29.48,False
amzn,2026-01-16,calls,160.0,26.35,False
amzn,2026-01-16,calls,165.0,25.35,False
amzn,2026-01-16,calls,170.0,23.45,False
amzn,2026-01-16,calls,175.0,21.55,False
amzn,2026-01-16,calls,180.0,19.9,False
amzn,2026-01-16,calls,185.0,18.5,False
amzn,2026-01-16,calls,190.0,17.25,False
amzn,2026-01-16,calls,195.0,16.09,False
amzn,2026-01-16,calls,200.0,14.5,False
amzn,2026-01-16,calls,210.0,12.43,False
amzn,2026-01-16,puts,65.0,1.98,False
amzn,2026-01-16,puts,70.0,2.39,False
amzn,2026-01-16,puts,75.0,2.95,False
amzn,2026-01-16,puts,80.0,3.61,False
amzn,2026-01-16,puts,85.0,4.35,False
amzn,2026-01-16,puts,90.0,5.18,False
amzn,2026-01-16,puts,95.0,6.15,False
amzn,2026-01-16,puts,100.0,7.0,False
amzn,2026-01-16,puts,105.0,8.2,False
amzn,2026-01-16,puts,110.0,9.5,False
amzn,2026-01-16,puts,115.0,10.86,False
amzn,2026-01-16,puts,120.0,12.4,False
amzn,2026-01-16,puts,125.0,14.2,False
amzn,2026-01-16,puts,130.0,15.75,False
amzn,2026-01-16,puts,135.0,17.6,False
amzn,2026-01-16,puts,140.0,20.0,False
amzn,2026-01-16,puts,145.0,22.55,True
amzn,2026-01-16,puts,150.0,24.6,True
amzn,2026-01-16,puts,155.0,29.1,True
amzn,2026-01-16,puts,160.0,30.0,True
amzn,2026-01-16,puts,165.0,32.97,True
amzn,2026-01-16,puts,170.0,44.04,True
amzn,2026-01-16,puts,175.0,38.65,True
amzn,2026-01-16,puts,180.0,42.55,True
amzn,2026-01-16,puts,185.0,56.56,True
amzn,2026-01-16,puts,190.0,50.22,True
amzn,2026-01-16,puts,195.0,70.15,True
amzn,2026-01-16,puts,200.0,58.4,True
amzn,2026-01-16,puts,210.0,67.0,True
goog,2023-11-17,calls,50.0,77.6,True
goog,2023-11-17,calls,55.0,78.75,True
goog,2023-11-17,calls,60.0,73.35,True
goog,2023-11-17,calls,65.0,63.8,True
goog,2023-11-17,calls,70.0,57.8,True
goog,2023-11-17,calls,75.0,58.21,True
goog,2023-11-17,calls,80.0,53.52,True
goog,2023-11-17,calls,85.0,44.05,True
goog,2023-11-17,calls,90.0,43.35,True
goog,2023-11-17,calls,95.0,38.65,True
goog,2023-11-17,calls,100.0,33.88,True
goog,2023-11-17,calls,105.0,29.1,True
goog,2023-11-17,calls,110.0,24.18,True
goog,2023-11-17,calls,115.0,18.85,True
goog,2023-11-17,calls,116.0,18.27,True
goog,2023-11-17,calls,117.0,16.85,True
goog,2023-11-17,calls,118.0,15.85,True
goog,2023-11-17,calls,120.0,13.85,True
goog,2023-11-17,calls,121.0,10.82,True
goog,2023-11-17,calls,122.0,12.02,True
goog,2023-11-17,calls,123.0,11.2,True
goog,2023-11-17,calls,124.0,10.0,True
goog,2023-11-17,calls,125.0,8.91,True
goog,2023-11-17,calls,126.0,7.71,True
goog,2023-11-17,calls,127.0,6.8,True
goog,2023-11-17,calls,128.0,5.95,True
goog,2023-11-17,calls,129.0,5.33,True
goog,2023-11-17,calls,130.0,4.05,True
goog,2023-11-17,calls,131.0,3.15,True
goog,2023-11-17,calls,132.0,2.4,True
goog,2023-11-17,calls,133.0,1.76,True
goog,2023-11-17,calls,134.0,1.19,False
goog,2023-11-17,calls,135.0,0.78,False
goog,2023-11-17,calls,136.0,0.49,False
goog,2023-11-17,calls,137.0,0.29,False
goog,2023-11-17,calls,138.0,0.16,False
goog,2023-11-17,calls,139.0,0.1,False
goog,2023-11-17,calls,140.0,0.06,False
goog,2023-11-17,calls,141.0,0.04,False
goog,2023-11-17,calls,142.0,0.03,False
goog,2023-11-17,calls,143.0,0.03,False
goog,2023-11-17,calls,144.0,0.02,False
goog,2023-11-17,calls,145.0,0.01,False
goog,2023-11-17,calls,146.0,0.01,False
goog,2023-11-17,calls,147.0,0.02,False
goog,2023-11-17,calls,148.0,0.01,False
goog,2023-11-17,calls,149.0,0.01,False
goog,2023-11-17,calls,150.0,0.01,False
goog,2023-11-17,calls,152.5,0.01,False
goog,2023-11-17,calls,155.0,0.01,False
goog,2023-11-17,calls,157.5,0.01,False
goog,2023-11-17,calls,160.0,0.01,False
goog,2023-11-17,calls,162.5,0.01,False
goog,2023-11-17,calls,165.0,0.01,False
goog,2023-11-17,calls,170.0,0.01,False
goog,2023-11-17,calls,175.0,0.01,False
goog,2023-11-17,calls,180.0,0.01,False
goog,2023-11-17,calls,185.0,0.01,False
goog,2023-11-17,calls,190.0,0.02,False
goog,2023-11-17,calls,195.0,0.01,False
goog,2023-11-17,calls,200.0,0.02,False
goog,2023-11-17,calls,205.0,0.01,False
goog,2023-11-17,puts,50.0,0.01,False
goog,2023-11-17,puts,55.0,0.01,False
goog,2023-11-17,puts,60.0,0.01,False
goog,2023-11-17,puts,65.0,0.03,False
goog,2023-11-17,puts,70.0,0.01,False
goog,2023-11-17,puts,75.0,0.01,False
goog,2023-11-17,puts,80.0,0.01,False
goog,2023-11-17,puts,85.0,0.01,False
goog,2023-11-17,puts,90.0,0.01,False
goog,2023-11-17,puts,95.0,0.01,False
goog,2023-11-17,puts,100.0,0.01,False
goog,2023-11-17,puts,105.0,0.01,False
goog,2023-11-17,puts,110.0,0.01,False
goog,2023-11-17,puts,113.0,0.02,False
goog,2023-11-17,puts,114.0,0.01,False
goog,2023-11-17,puts,115.0,0.02,False
goog,2023-11-17,puts,116.0,0.01,False
goog,2023-11-17,puts,117.0,0.01,False
goog,2023-11-17,puts,118.0,0.03,False
goog,2023-11-17,puts,119.0,0.02,False
goog,2023-11-17,puts,120.0,0.03,False
goog,2023-11-17,puts,121.0,0.02,False
goog,2023-11-17,puts,122.0,0.03,False
goog,2023-11-17,puts,123.0,0.03,False
goog,2023-11-17,puts,124.0,0.05,False
goog,2023-11-17,puts,125.0,0.05,False
goog,2023-11-17,puts,126.0,0.07,False
goog,2023-11-17,puts,127.0,0.08,False
goog,2023-11-17,puts,128.0,0.11,False
goog,2023-11-17,puts,129.0,0.17,False
goog,2023-11-17,puts,130.0,0.27,False
goog,2023-11-17,puts,131.0,0.41,False
goog,2023-11-17,puts,132.0,0.65,False
goog,2023-11-17,puts,133.0,0.99,False
goog,2023-11-17,puts,134.0,1.44,True
goog,2023-11-17,puts,135.0,1.98,True
goog,2023-11-17,puts,136.0,2.71,True
goog,2023-11-17,puts,137.0,3.2,True
goog,2023-11-17,puts,138.0,4.4,True
goog,2023-11-17,puts,139.0,5.35,True
goog,2023-11-17,puts,140.0,6.2,True
goog,2023-11-17,puts,141.0,7.15,True
goog,2023-11-17,puts,142.0,8.95,True
goog,2023-11-17,puts,143.0,14.65,True
goog,2023-11-17,puts,144.0,16.15,True
goog,2023-11-17,puts,145.0,12.99,True
goog,2023-11-17,puts,146.0,19.4,True
goog,2023-11-17,puts,147.0,22.25,True
goog,2023-11-17,puts,148.0,20.35,True
goog,2023-11-17,puts,149.0,15.75,True
goog,2023-11-17,puts,150.0,23.35,True
goog,2023-11-17,puts,152.5,29.2,True
goog,2023-11-17,puts,155.0,28.86,True
goog,2023-11-17,puts,157.5,23.95,True
goog,2023-11-17,puts,160.0,28.3,True
goog,2023-11-17,puts,162.5,35.05,True
goog,2023-11-17,puts,165.0,37.15,True
goog,2023-11-17,puts,170.0,42.45,True
goog,2023-11-17,puts,175.0,47.46,True
goog,2023-11-17,puts,180.0,53.4,True
goog,2023-11-17,puts,185.0,56.5,True
goog,2023-11-17,puts,190.0,61.5,True
goog,2023-11-17,puts,195.0,66.7,True
goog,2023-11-17,puts,200.0,66.65,True
goog,2023-11-17,puts,205.0,71.6,True
goog,2023-11-24,calls,70.0,53.35,True
goog,2023-11-24,calls,75.0,65.42,True
goog,2023-11-24,calls,80.0,53.39,True
goog,2023-11-24,calls,90.0,40.03,True
goog,2023-11-24,calls,100.0,28.94,True
goog,2023-11-24,calls,105.0,29.0,True
goog,2023-11-24,calls,110.0,21.9,True
goog,2023-11-24,calls,113.0,14.09,True
goog,2023-11-24,calls,114.0,20.08,True
goog,2023-11-24,calls,115.0,17.9,True
goog,2023-11-24,calls,116.0,17.55,True
goog,2023-11-24,calls,117.0,15.59,True
goog,2023-11-24,calls,118.0,8.7,True
goog,2023-11-24,calls,119.0,14.36,True
goog,2023-11-24,calls,120.0,14.12,True
goog,2023-11-24,calls,121.0,13.16,True
goog,2023-11-24,calls,122.0,12.55,True
goog,2023-11-24,calls,123.0,10.0,True
goog,2023-11-24,calls,124.0,10.45,True
goog,2023-11-24,calls,125.0,9.24,True
goog,2023-11-24,calls,126.0,7.9,True
goog,2023-11-24,calls,127.0,7.42,True
goog,2023-11-24,calls,128.0,6.37,True
goog,2023-11-24,calls,129.0,5.75,True
goog,2023-11-24,calls,130.0,4.5,True
goog,2023-11-24,calls,131.0,3.97,True
goog,2023-11-24,calls,132.0,3.25,True
goog,2023-11-24,calls,133.0,2.36,True
goog,2023-11-24,calls,134.0,1.9,False
goog,2023-11-24,calls,135.0,1.41,False
goog,2023-11-24,calls,136.0,1.0,False
goog,2023-11-24,calls,137.0,0.73,False
goog,2023-11-24,calls,138.0,0.53,False
goog,2023-11-24,calls,139.0,0.34,False
goog,2023-11-24,calls,140.0,0.24,False
goog,2023-11-24,calls,141.0,0.17,False
goog,2023-11-24,calls,142.0,0.12,False
goog,2023-11-24,calls,143.0,0.08,False
goog,2023-11-24,calls,144.0,0.06,False
goog,2023-11-24,calls,145.0,0.04,False
goog,2023-11-24,calls,146.0,0.03,False
goog,2023-11-24,calls,147.0,0.03,False
goog,2023-11-24,calls,148.0,0.03,False
goog,2023-11-24,calls,149.0,0.05,False
goog,2023-11-24,calls,150.0,0.01,False
goog,2023-11-24,calls,152.5,0.02,False
goog,2023-11-24,calls,155.0,0.01,False
goog,2023-11-24,calls,157.5,0.02,False
goog,2023-11-24,calls,160.0,0.01,False
goog,2023-11-24,calls,162.5,0.02,False
goog,2023-11-24,calls,165.0,0.01,False
goog,2023-11-24,calls,170.0,0.01,False
goog,2023-11-24,calls,175.0,0.01,False
goog,2023-11-24,calls,180.0,0.01,False
goog,2023-11-24,puts,70.0,0.02,False
goog,2023-11-24,puts,80.0,0.01,False
goog,2023-11-24,puts,85.0,0.04,False
goog,2023-11-24,puts,90.0,0.03,False
goog,2023-11-24,puts,95.0,0.01,False
goog,2023-11-24,puts,100.0,0.01,False
goog,2023-11-24,puts,105.0,0.02,False
goog,2023-11-24,puts,110.0,0.01,False
goog,2023-11-24,puts,112.0,0.02,False
goog,2023-11-24,puts,113.0,0.02,False
goog,2023-11-24,puts,114.0,0.04,False
goog,2023-11-24,puts,115.0,0.03,False
goog,2023-11-24,puts,116.0,0.06,False
goog,2023-11-24,puts,117.0,0.04,False
goog,2023-11-24,puts,118.0,0.04,False
goog,2023-11-24,puts,119.0,0.05,False
goog,2023-11-24,puts,120.0,0.06,False
goog,2023-11-24,puts,121.0,0.06,False
goog,2023-11-24,puts,122.0,0.07,False
goog,2023-11-24,puts,123.0,0.09,False
goog,2023-11-24,puts,124.0,0.12,False
goog,2023-11-24,puts,125.0,0.14,False
goog,2023-11-24,puts,126.0,0.17,False
goog,2023-11-24,puts,127.0,0.26,False
goog,2023-11-24,puts,128.0,0.35,False
goog,2023-11-24,puts,129.0,0.44,False
goog,2023-11-24,puts,130.0,0.63,False
goog,2023-11-24,puts,131.0,0.86,False
goog,2023-11-24,puts,132.0,1.11,False
goog,2023-11-24,puts,133.0,1.51,False
goog,2023-11-24,puts,134.0,1.94,True
goog,2023-11-24,puts,135.0,2.49,True
goog,2023-11-24,puts,136.0,2.93,True
goog,2023-11-24,puts,137.0,3.67,True
goog,2023-11-24,puts,138.0,4.99,True
goog,2023-11-24,puts,139.0,5.4,True
goog,2023-11-24,puts,140.0,6.4,True
goog,2023-11-24,puts,141.0,7.35,True
goog,2023-11-24,puts,142.0,15.6,True
goog,2023-11-24,puts,143.0,19.65,True
goog,2023-11-24,puts,144.0,13.15,True
goog,2023-11-24,puts,145.0,15.27,True
goog,2023-11-24,puts,146.0,10.04,True
goog,2023-11-24,puts,147.0,16.0,True
goog,2023-11-24,puts,148.0,20.6,True
goog,2023-11-24,puts,149.0,23.46,True
goog,2023-11-24,puts,150.0,24.22,True
goog,2023-11-24,puts,160.0,20.4,True
goog,2023-12-01,calls,85.0,47.4,True
goog,2023-12-01,calls,100.0,33.73,True
goog,2023-12-01,calls,105.0,27.87,True
goog,2023-12-01,calls,110.0,22.22,True
goog,2023-12-01,calls,115.0,16.04,True
goog,2023-12-01,calls,117.0,17.5,True
goog,2023-12-01,calls,118.0,15.54,True
goog,2023-12-01,calls,119.0,9.9,True
goog,2023-12-01,calls,120.0,14.47,True
goog,2023-12-01,calls,121.0,14.4,True
goog,2023-12-01,calls,122.0,12.52,True
goog,2023-12-01,calls,123.0,10.83,True
goog,2023-12-01,calls,124.0,10.5,True
goog,2023-12-01,calls,125.0,9.63,True
goog,2023-12-01,calls,126.0,8.12,True
goog,2023-12-01,calls,127.0,7.91,True
goog,2023-12-01,calls,128.0,6.77,True
goog,2023-12-01,calls,129.0,6.0,True
goog,2023-12-01,calls,130.0,5.13,True
goog,2023-12-01,calls,131.0,4.46,True
goog,2023-12-01,calls,132.0,3.95,True
goog,2023-12-01,calls,133.0,3.25,True
goog,2023-12-01,calls,134.0,2.7,False
goog,2023-12-01,calls,135.0,1.99,False
goog,2023-12-01,calls,136.0,1.62,False
goog,2023-12-01,calls,137.0,1.29,False
goog,2023-12-01,calls,138.0,1.06,False
goog,2023-12-01,calls,139.0,0.74,False
goog,2023-12-01,calls,140.0,0.53,False
goog,2023-12-01,calls,141.0,0.42,False
goog,2023-12-01,calls,142.0,0.32,False
goog,2023-12-01,calls,143.0,0.22,False
goog,2023-12-01,calls,144.0,0.17,False
goog,2023-12-01,calls,145.0,0.13,False
goog,2023-12-01,calls,146.0,0.09,False
goog,2023-12-01,calls,147.0,0.08,False
goog,2023-12-01,calls,148.0,0.06,False
goog,2023-12-01,calls,149.0,0.04,False
goog,2023-12-01,calls,150.0,0.03,False
goog,2023-12-01,calls,152.5,0.03,False
goog,2023-12-01,calls,155.0,0.02,False
goog,2023-12-01,calls,157.5,0.01,False
goog,2023-12-01,calls,160.0,0.02,False
goog,2023-12-01,calls,162.5,0.02,False
goog,2023-12-01,calls,165.0,0.01,False
goog,2023-12-01,calls,170.0,0.02,False
goog,2023-12-01,calls,175.0,0.01,False
goog,2023-12-01,calls,180.0,0.02,False
goog,2023-12-01,puts,80.0,0.01,False
goog,2023-12-01,puts,85.0,0.01,False
goog,2023-12-01,puts,90.0,0.02,False
goog,2023-12-01,puts,95.0,0.05,False
goog,2023-12-01,puts,100.0,0.01,False
goog,2023-12-01,puts,105.0,0.03,False
goog,2023-12-01,puts,110.0,0.03,False
goog,2023-12-01,puts,112.0,0.05,False
goog,2023-12-01,puts,113.0,0.04,False
goog,2023-12-01,puts,114.0,0.08,False
goog,2023-12-01,puts,115.0,0.06,False
goog,2023-12-01,puts,116.0,0.06,False
goog,2023-12-01,puts,117.0,0.07,False
goog,2023-12-01,puts,118.0,0.09,False
goog,2023-12-01,puts,119.0,0.1,False
goog,2023-12-01,puts,120.0,0.12,False
goog,2023-12-01,puts,121.0,0.15,False
goog,2023-12-01,puts,122.0,0.18,False
goog,2023-12-01,puts,123.0,0.21,False
goog,2023-12-01,puts,124.0,0.29,False
goog,2023-12-01,puts,125.0,0.35,False
goog,2023-12-01,puts,126.0,0.44,False
goog,2023-12-01,puts,127.0,0.55,False
goog,2023-12-01,puts,128.0,0.61,False
goog,2023-12-01,puts,129.0,0.78,False
goog,2023-12-01,puts,130.0,1.03,False
goog,2023-12-01,puts,131.0,1.2,False
goog,2023-12-01,puts,132.0,1.6,False
goog,2023-12-01,puts,133.0,2.01,False
goog,2023-12-01,puts,134.0,2.44,True
goog,2023-12-01,puts,135.0,2.87,True
goog,2023-12-01,puts,136.0,3.5,True
goog,2023-12-01,puts,137.0,4.2,True
goog,2023-12-01,puts,138.0,4.5,True
goog,2023-12-01,puts,139.0,5.5,True
goog,2023-12-01,puts,140.0,6.7,True
goog,2023-12-01,puts,141.0,11.0,True
goog,2023-12-01,puts,142.0,7.1,True
goog,2023-12-01,puts,143.0,9.5,True
goog,2023-12-01,puts,144.0,10.7,True
goog,2023-12-01,puts,145.0,8.08,True
goog,2023-12-01,puts,147.0,9.75,True
goog,2023-12-01,puts,148.0,15.06,True
goog,2023-12-01,puts,149.0,10.45,True
goog,2023-12-01,puts,150.0,11.24,True
goog,2023-12-08,calls,80.0,52.56,True
goog,2023-12-08,calls,90.0,42.88,True
goog,2023-12-08,calls,100.0,34.53,True
goog,2023-12-08,calls,105.0,28.6,True
goog,2023-12-08,calls,110.0,21.4,True
goog,2023-12-08,calls,113.0,12.6,True
goog,2023-12-08,calls,114.0,17.0,True
goog,2023-12-08,calls,115.0,18.14,True
goog,2023-12-08,calls,116.0,16.25,True
goog,2023-12-08,calls,117.0,16.9,True
goog,2023-12-08,calls,118.0,15.9,True
goog,2023-12-08,calls,120.0,13.39,True
goog,2023-12-08,calls,121.0,9.35,True
goog,2023-12-08,calls,122.0,12.55,True
goog,2023-12-08,calls,123.0,10.1,True
goog,2023-12-08,calls,124.0,6.65,True
goog,2023-12-08,calls,125.0,9.7,True
goog,2023-12-08,calls,126.0,7.6,True
goog,2023-12-08,calls,127.0,8.0,True
goog,2023-12-08,calls,128.0,7.25,True
goog,2023-12-08,calls,129.0,6.73,True
goog,2023-12-08,calls,130.0,5.86,True
goog,2023-12-08,calls,131.0,4.75,True
goog,2023-12-08,calls,132.0,4.42,True
goog,2023-12-08,calls,133.0,3.77,True
goog,2023-12-08,calls,134.0,3.15,False
goog,2023-12-08,calls,135.0,2.78,False
goog,2023-12-08,calls,136.0,2.15,False
goog,2023-12-08,calls,137.0,1.76,False
goog,2023-12-08,calls,138.0,1.43,False
goog,2023-12-08,calls,139.0,1.11,False
goog,2023-12-08,calls,140.0,0.87,False
goog,2023-12-08,calls,141.0,0.72,False
goog,2023-12-08,calls,142.0,0.58,False
goog,2023-12-08,calls,143.0,0.44,False
goog,2023-12-08,calls,144.0,0.32,False
goog,2023-12-08,calls,145.0,0.29,False
goog,2023-12-08,calls,146.0,0.19,False
goog,2023-12-08,calls,147.0,0.18,False
goog,2023-12-08,calls,148.0,0.13,False
goog,2023-12-08,calls,150.0,0.08,False
goog,2023-12-08,calls,155.0,0.04,False
goog,2023-12-08,calls,157.5,0.03,False
goog,2023-12-08,calls,160.0,0.02,False
goog,2023-12-08,calls,165.0,0.02,False
goog,2023-12-08,puts,80.0,0.08,False
goog,2023-12-08,puts,90.0,0.03,False
goog,2023-12-08,puts,95.0,0.01,False
goog,2023-12-08,puts,100.0,0.03,False
